Country,Province,city,Longitude,Latitude,ConfirmedCount,DeadCount,CuredCount,LastUpdateTime
US,North Carolina,Brunswick,-78.22814204,34.070565,24,1,0,4/4/20 23:34
US,Virginia,Brunswick,-77.8593436,36.76366949,1,0,0,4/4/20 23:34
US,Georgia,Bryan,-81.44002948,32.00979311,15,1,0,4/4/20 23:34
US,Oklahoma,Bryan,-96.25903472,33.96472458,3,0,0,4/4/20 23:34
US,Iowa,Buchanan,-91.83510825,42.4709188,3,0,0,4/4/20 23:34
US,Missouri,Buchanan,-94.80138942,39.65816401,8,0,0,4/4/20 23:34
US,Virginia,Buckingham,-78.52518834,37.57242268,4,0,0,4/4/20 23:34
US,Pennsylvania,Bucks,-75.10836643,40.33682119,517,11,0,4/4/20 23:34
US,Virginia,Buena Vista,-79.35296097,37.73484642,1,0,0,4/4/20 23:34
US,Nebraska,Buffalo,-99.07500296,40.85486962,14,1,0,4/4/20 23:34
US,Wisconsin,Buffalo,-91.75332578,44.37835084,2,0,0,4/4/20 23:34
US,Kentucky,Bullitt,-85.68955617,37.97162523,11,2,0,4/4/20 23:34
US,Georgia,Bulloch,-81.74811421,32.39577406,5,0,0,4/4/20 23:34
US,Alabama,Bullock,-85.71265535,32.10030533,2,0,0,4/4/20 23:34
US,North Carolina,Buncombe,-82.53305,35.61113393,31,1,0,4/4/20 23:34
US,Illinois,Bureau,-89.5283051,41.40385234,3,0,0,4/4/20 23:34
US,Georgia,Burke,-81.99928721,33.05917989,8,0,0,4/4/20 23:34
US,North Carolina,Burke,-81.70755735,35.74989637,13,1,0,4/4/20 23:34
US,North Dakota,Burke,-102.51821170000001,48.79094471,2,0,0,4/4/20 23:34
US,North Dakota,Burleigh,-100.46452140000001,46.97847375,34,0,0,4/4/20 23:34
US,Texas,Burleson,-96.62158484,30.49273808,2,0,0,4/4/20 23:34
US,New Jersey,Burlington,-74.66927768,39.87681124,469,10,0,4/4/20 23:34
US,Texas,Burnet,-98.181887,30.78801353,4,0,0,4/4/20 23:34
US,Alabama,Butler,-86.68057478,31.75300095,1,0,0,4/4/20 23:34
US,Iowa,Butler,-92.79015971,42.73172833,1,0,0,4/4/20 23:34
US,Kansas,Butler,-96.83878537,37.78134351,8,0,0,4/4/20 23:34
US,Kentucky,Butler,-86.68748787,37.20946153,1,0,0,4/4/20 23:34
US,Missouri,Butler,-90.40421163,36.71462476,2,0,0,4/4/20 23:34
